city_id,city_name_cn,province_name,metric_year,statutory_debt_balance_100m,source_doc_id,source_url,evidence_excerpt,source_grade,value_origin,table_name,document_title,publisher,publication_date,period_end,source_note
CN-370500,东营市,山东省,2022,745.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：东营市2022年地方政府债务余额为745.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-370600,烟台市,山东省,2018,910.2,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：烟台市2018年政府债务余额标签直接转录为910.2亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-370600,烟台市,山东省,2019,1041.5,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：烟台市2019年蓝柱按纵轴刻度估读约1041.5亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-370600,烟台市,山东省,2020,1266.1,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：烟台市2020年红柱按纵轴刻度估读约1266.1亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-370600,烟台市,山东省,2022,1816.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：烟台市2022年地方政府债务余额为1816.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-370700,潍坊市,山东省,2018,1147.5,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：潍坊市2018年政府债务余额标签直接转录为1147.5亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-370700,潍坊市,山东省,2019,1261.8,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：潍坊市2019年蓝柱按纵轴刻度估读约1261.8亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-370700,潍坊市,山东省,2020,1431.2,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：潍坊市2020年红柱按纵轴刻度估读约1431.2亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-370700,潍坊市,山东省,2022,1910.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：潍坊市2022年地方政府债务余额为1910.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-370800,济宁市,山东省,2018,730.0,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：济宁市2018年政府债务余额标签直接转录为730.0亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-370800,济宁市,山东省,2019,837.8,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：济宁市2019年蓝柱按纵轴刻度估读约837.8亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-370800,济宁市,山东省,2020,1084.4,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：济宁市2020年红柱按纵轴刻度估读约1084.4亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-370800,济宁市,山东省,2022,1463.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：济宁市2022年地方政府债务余额为1463.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-370900,泰安市,山东省,2018,517.0,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：泰安市2018年政府债务余额标签直接转录为517.0亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-370900,泰安市,山东省,2019,601.0,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：泰安市2019年蓝柱按纵轴刻度估读约601.0亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告——山东篇,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。
CN-370900,泰安市,山东省,2020,550.5,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：泰安市2020年红柱按纵轴刻度估读约550.5亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告——山东篇,联合资信评估股份有限公司,2022-09-26,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。
CN-370900,泰安市,山东省,2022,832.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：泰安市2022年地方政府债务余额为832.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-371000,威海市,山东省,2018,561.7,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：威海市2018年政府债务余额标签直接转录为561.7亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-371000,威海市,山东省,2019,639.5,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：威海市2019年蓝柱按纵轴刻度估读约639.5亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-371000,威海市,山东省,2020,726.6,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：威海市2020年红柱按纵轴刻度估读约726.6亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-371000,威海市,山东省,2022,895.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：威海市2022年地方政府债务余额为895.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-371100,日照市,山东省,2018,261.1,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：日照市2018年政府债务余额标签直接转录为261.1亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-371100,日照市,山东省,2019,298.1,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：日照市2019年蓝柱按纵轴刻度估读约298.1亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-371100,日照市,山东省,2020,407.3,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：日照市2020年红柱按纵轴刻度估读约407.3亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
CN-371100,日照市,山东省,2022,533.0,SRC-SECONDARY-SHANDONG-2022-CITY-TABLE,https://finance.sina.com.cn/money/bond/2023-04-11/doc-imypzekh7463233.shtml,公开表2：日照市2022年地方政府债务余额为533.0亿元；表格数值标签直接转录,B2,chart_digitized,表2 山东省各地级市债务情况（按2022年地方政府债务余额降序排列）,山东82个区县2022年经济财政债务大盘点,广发证券发展研究中心等公开研究资料整理,2023-04-11,2022-12-31,公开城市表格标签直接转录；仅作阶段性补缺，待山东省财政厅/各市财政决算附件复核。
CN-371300,临沂市,山东省,2018,897.9,SRC-SECONDARY-SHANDONG-2018-CITY-TABLE,https://finance.sina.cn/bond/zsyj/2019-04-16/detail-ihvhiewr6332368.d.html?source=bdquote,公开文章图表：临沂市2018年政府债务余额标签直接转录为897.9亿元,B2,chart_digitized,2018年山东省各地级市政府债务余额图表,山东48个区县2018年经济财政数据大盘点,公开研究资料整理,2019-04-16,2018-12-31,图表标签可读值，非财政厅原始表格；莱芜未列示不作推算，待山东省财政厅历史年度分地区债务表复核。
CN-371300,临沂市,山东省,2019,986.4,SRC-SECONDARY-RATING-SHANDONG-2019-2021,https://www.lhratings.com/file/f2b0a456299.pdf?download=1,联合资信报告图2.4：临沂市2019年蓝柱按纵轴刻度估读约986.4亿元,B2,chart_digitized,图2.4 2019—2021年末山东各地级市政府债务余额情况,联合资信评估股份有限公司,2022-09-26,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待山东省及各市财政厅/人大决算附件复核。,
